session_id,customer_age,account_tenure_days,previous_purchases,product_category,items_in_cart,cart_value,treatment,completed_purchase,Y0,Y1
463,25-34,197,1,Electronics,7,39.63,0,1,1,1
464,25-34,152,3,Sports & Outdoors,9,35.89,0,1,1,0
465,35-44,393,2,Fashion,5,27.82,0,1,1,1
466,18-24,311,1,Electronics,2,43.25,0,1,1,0
467,35-44,82,0,Sports & Outdoors,3,40.27,0,0,0,0
468,45-54,92,1,Home & Garden,2,56.36,1,1,0,1
469,35-44,130,0,Fashion,5,36.04,0,0,0,0
470,35-44,72,1,Fashion,4,90.08,1,0,1,0
471,25-34,140,1,Sports & Outdoors,5,86.31,1,0,0,0
472,25-34,44,1,Fashion,3,58.22,1,1,1,1
473,25-34,86,5,Home & Garden,4,32.94,0,1,1,1
474,25-34,163,0,Electronics,4,46.18,0,1,1,1
475,55+,105,3,Electronics,1,24.12,0,0,0,0
476,45-54,258,6,Fashion,4,79.0,1,1,0,1
477,25-34,402,2,Electronics,6,63.02,1,1,0,1
478,55+,48,1,Books & Media,1,61.97,1,0,0,0
479,35-44,654,5,Sports & Outdoors,4,35.81,0,0,0,0
480,35-44,321,1,Fashion,5,39.12,0,0,0,0
481,25-34,217,2,Electronics,4,70.2,1,0,1,0
482,35-44,301,2,Fashion,2,22.04,0,1,1,1
483,45-54,68,0,Home & Garden,3,62.98,1,0,0,0
484,25-34,186,0,Electronics,6,37.92,0,1,1,1
485,18-24,128,0,Fashion,9,85.47,1,0,0,0
486,35-44,226,0,Fashion,4,11.85,0,1,1,1
487,35-44,72,3,Books & Media,5,55.24,1,1,0,1
488,18-24,78,3,Fashion,2,69.57,1,1,0,1
489,55+,442,3,Home & Garden,6,120.15,1,0,1,0
490,18-24,120,1,Electronics,5,68.12,1,1,1,1
491,55+,133,2,Fashion,3,96.35,1,0,1,0
492,18-24,233,7,Electronics,3,68.47,1,0,1,0
493,35-44,185,0,Home & Garden,1,73.64,1,1,0,1
494,45-54,176,3,Sports & Outdoors,4,47.44,0,0,0,1
495,25-34,237,10,Fashion,6,27.54,0,0,0,0
496,18-24,164,0,Books & Media,4,23.81,0,0,0,1
497,35-44,134,4,Electronics,1,46.28,0,0,0,1
498,55+,120,2,Electronics,5,48.37,0,0,0,0
499,18-24,14,1,Fashion,7,66.86,1,1,0,1
500,45-54,150,0,Books & Media,1,75.77,1,1,0,1
501,25-34,245,0,Home & Garden,1,54.12,1,1,1,1
502,25-34,112,3,Home & Garden,5,71.34,1,1,1,1
503,35-44,114,4,Sports & Outdoors,6,74.85,1,1,1,1
504,35-44,359,1,Electronics,3,99.69,1,0,1,0
505,25-34,200,0,Electronics,5,93.26,1,1,0,1
506,45-54,142,0,Books & Media,6,55.96,1,1,0,1
507,35-44,135,0,Books & Media,4,16.67,0,0,0,0
508,25-34,43,1,Electronics,3,33.58,0,0,0,1
509,25-34,19,3,Books & Media,3,13.99,0,0,0,0
510,45-54,79,0,Sports & Outdoors,5,64.68,1,0,1,0
511,55+,40,7,Fashion,2,28.91,0,1,1,0
512,35-44,160,2,Home & Garden,8,52.44,1,1,0,1
513,55+,230,2,Electronics,4,78.52,1,1,1,1
514,25-34,30,1,Home & Garden,4,101.58,1,1,0,1
515,25-34,95,0,Home & Garden,4,92.32,1,1,1,1
516,35-44,311,1,Home & Garden,3,50.0,0,1,1,0
517,45-54,385,0,Electronics,3,112.02,1,1,1,1
518,25-34,120,0,Home & Garden,6,55.0,1,0,0,0
519,18-24,234,0,Electronics,4,60.46,1,0,0,0
520,35-44,520,0,Books & Media,2,35.09,0,0,0,0
521,18-24,472,0,Books & Media,5,57.56,1,0,0,0
522,35-44,410,3,Fashion,2,11.38,0,0,0,0
523,18-24,335,0,Books & Media,4,67.52,1,0,0,0
524,35-44,497,4,Home & Garden,3,62.05,1,1,1,1
525,25-34,262,0,Books & Media,5,84.69,1,1,0,1
526,35-44,89,0,Home & Garden,2,118.62,1,1,1,1
527,45-54,62,0,Fashion,3,33.84,0,0,0,0
528,25-34,139,2,Fashion,6,37.2,0,1,1,1
529,35-44,537,2,Electronics,5,45.17,0,0,0,0
530,18-24,43,4,Home & Garden,4,157.54,1,1,1,1
531,25-34,300,0,Electronics,3,69.78,1,1,1,1
532,25-34,127,6,Electronics,3,40.1,0,0,0,0
533,55+,305,0,Home & Garden,5,93.87,1,0,1,0
534,18-24,273,1,Sports & Outdoors,5,40.57,0,1,1,0
535,25-34,184,2,Fashion,6,51.51,1,0,0,0
536,25-34,483,1,Electronics,5,91.42,1,0,0,0
537,55+,177,5,Fashion,6,72.67,1,1,0,1
538,45-54,113,2,Fashion,4,36.44,0,0,0,1
539,25-34,71,0,Fashion,2,63.63,1,1,1,1
540,25-34,254,3,Books & Media,2,40.17,0,0,0,1
541,18-24,8,2,Electronics,6,44.88,0,1,1,0
542,35-44,142,0,Fashion,4,33.46,0,0,0,1
543,25-34,77,2,Home & Garden,6,42.88,0,0,0,1
544,25-34,95,6,Sports & Outdoors,6,63.65,1,1,1,1
545,18-24,237,1,Books & Media,6,70.51,1,0,0,0
546,25-34,101,1,Electronics,5,56.78,1,0,1,0
547,35-44,583,4,Books & Media,3,42.55,0,1,1,0
548,35-44,239,0,Books & Media,4,13.2,0,0,0,0
549,18-24,45,5,Electronics,5,57.98,1,1,1,1
550,25-34,363,1,Fashion,7,40.76,0,1,1,0
551,25-34,215,2,Electronics,3,106.06,1,1,1,1
552,35-44,178,3,Books & Media,3,34.55,0,0,0,1
553,55+,13,6,Books & Media,4,45.38,0,0,0,1
554,25-34,72,0,Fashion,2,46.99,0,1,1,1
555,35-44,193,3,Home & Garden,3,85.28,1,0,0,0
556,25-34,294,3,Fashion,7,39.84,0,1,1,0
557,25-34,76,0,Home & Garden,4,56.39,1,1,0,1
558,25-34,147,0,Sports & Outdoors,4,39.12,0,0,0,0
559,25-34,140,0,Electronics,4,64.4,1,1,0,1
560,18-24,161,1,Electronics,4,71.39,1,0,1,0
561,18-24,331,5,Fashion,8,45.0,0,1,1,0
562,35-44,125,0,Fashion,4,11.49,0,1,1,1
563,25-34,424,4,Fashion,9,40.32,0,0,0,1
564,55+,80,1,Books & Media,2,80.38,1,0,0,0
565,35-44,44,3,Fashion,3,69.99,1,0,0,0
566,45-54,396,1,Sports & Outdoors,3,103.62,1,1,1,1
567,55+,34,2,Fashion,6,68.29,1,0,1,0
568,25-34,315,3,Electronics,8,58.72,1,1,1,1
569,35-44,32,10,Fashion,5,99.11,1,0,1,0
570,35-44,227,0,Electronics,6,56.15,1,0,1,0
571,25-34,189,0,Electronics,2,77.89,1,1,1,1
572,35-44,96,9,Books & Media,3,54.66,1,1,1,1
573,25-34,179,0,Home & Garden,6,46.73,0,1,1,0
574,18-24,72,1,Home & Garden,6,66.77,1,1,1,1
575,55+,119,0,Books & Media,5,12.03,0,1,1,1
576,35-44,319,1,Electronics,4,123.4,1,0,0,0
577,25-34,319,4,Fashion,8,53.21,1,1,0,1
578,25-34,40,0,Fashion,3,55.54,1,0,1,0
579,25-34,73,1,Books & Media,6,71.66,1,0,1,0
580,45-54,793,2,Electronics,7,90.31,1,1,1,1
581,18-24,272,0,Electronics,3,76.21,1,1,0,1
582,18-24,428,0,Books & Media,3,20.0,0,0,0,0
583,45-54,245,2,Books & Media,5,49.22,0,1,1,1
584,25-34,772,2,Books & Media,4,22.05,0,0,0,0
585,25-34,325,4,Fashion,4,49.17,0,1,1,0
586,25-34,81,6,Electronics,3,47.2,0,0,0,1
587,25-34,347,5,Fashion,4,56.07,1,1,0,1
588,35-44,16,0,Books & Media,3,63.4,1,0,1,0
589,55+,71,0,Fashion,7,59.64,1,0,0,0
590,35-44,132,4,Fashion,4,26.73,0,1,1,1
591,25-34,171,6,Electronics,4,74.34,1,0,1,0
592,45-54,158,8,Fashion,2,59.73,1,1,0,1
593,35-44,57,0,Electronics,3,57.16,1,0,0,0
594,18-24,288,1,Books & Media,6,27.49,0,0,0,1
595,35-44,13,0,Fashion,5,55.47,1,1,0,1
596,18-24,192,1,Electronics,5,39.01,0,0,0,1
597,25-34,224,0,Sports & Outdoors,5,34.29,0,0,0,0
598,35-44,34,6,Home & Garden,5,141.58,1,1,1,1
599,25-34,189,8,Books & Media,4,67.29,1,0,0,0
600,45-54,169,1,Fashion,7,57.47,1,1,0,1
601,18-24,519,0,Electronics,5,56.21,1,0,0,0
602,18-24,223,0,Electronics,3,64.46,1,0,0,0
603,25-34,234,0,Books & Media,4,17.23,0,1,1,1
604,55+,157,4,Fashion,4,30.42,0,1,1,0
605,25-34,24,1,Home & Garden,6,38.22,0,0,0,1
606,18-24,137,1,Fashion,4,68.77,1,0,1,0
607,25-34,151,2,Home & Garden,6,96.38,1,1,0,1
608,55+,134,0,Fashion,4,72.44,1,0,0,0
609,35-44,149,2,Fashion,7,30.5,0,0,0,1
610,45-54,220,3,Electronics,2,56.5,1,0,1,0
611,25-34,113,1,Fashion,3,151.2,1,1,1,1
612,35-44,425,0,Sports & Outdoors,4,33.65,0,0,0,0
613,55+,171,5,Home & Garden,3,77.78,1,1,0,1
614,45-54,753,0,Home & Garden,4,58.11,1,0,0,0
615,25-34,37,3,Electronics,4,87.12,1,0,0,0
616,25-34,64,6,Home & Garden,4,23.75,0,0,0,0
617,45-54,114,3,Electronics,3,55.11,1,1,0,1
618,25-34,476,3,Fashion,2,47.08,0,0,0,0
619,25-34,131,6,Books & Media,1,25.7,0,0,0,1
620,45-54,327,1,Fashion,3,38.31,0,0,0,1
621,25-34,160,10,Electronics,2,60.71,1,1,0,1
622,25-34,275,0,Fashion,5,72.68,1,1,1,1
623,25-34,156,7,Books & Media,3,28.21,0,0,0,0
624,25-34,320,0,Fashion,4,50.91,1,0,0,0
625,45-54,330,3,Electronics,2,130.91,1,1,0,1
626,45-54,108,1,Books & Media,5,5.0,0,1,1,1
627,25-34,88,1,Fashion,4,34.17,0,1,1,0
628,35-44,225,5,Fashion,9,68.33,1,0,0,0
629,25-34,141,5,Home & Garden,5,70.97,1,1,1,1
630,25-34,126,2,Sports & Outdoors,6,69.35,1,0,0,0
631,25-34,74,14,Electronics,2,39.94,0,1,1,1
632,35-44,69,8,Fashion,2,34.69,0,1,1,0
633,25-34,112,3,Books & Media,5,35.67,0,0,0,0
634,18-24,100,1,Books & Media,4,27.69,0,0,0,1
635,45-54,123,7,Fashion,4,43.44,0,0,0,1
636,25-34,193,0,Fashion,7,44.14,0,0,0,1
637,35-44,60,1,Fashion,8,77.62,1,0,0,0
638,25-34,323,7,Sports & Outdoors,5,51.21,1,0,1,0
639,35-44,82,1,Books & Media,4,24.55,0,1,1,0
640,25-34,214,1,Fashion,5,53.46,1,1,1,1
641,18-24,177,1,Fashion,3,42.8,0,1,1,1
642,18-24,184,0,Home & Garden,2,55.7,1,1,0,1
643,25-34,108,3,Fashion,6,94.38,1,0,0,0
644,25-34,218,1,Books & Media,1,46.38,0,0,0,1
645,25-34,598,0,Books & Media,4,55.57,1,1,0,1
646,55+,245,0,Sports & Outdoors,4,81.2,1,0,0,0
647,25-34,57,4,Books & Media,4,5.0,0,1,1,0
648,18-24,372,3,Electronics,4,99.01,1,1,0,1
649,35-44,148,2,Fashion,5,55.13,1,0,1,0
650,35-44,183,0,Electronics,2,50.08,1,1,1,1
651,35-44,252,0,Electronics,7,83.21,1,0,0,0
652,35-44,241,0,Fashion,5,64.53,1,0,0,0
653,55+,57,0,Books & Media,3,39.07,0,1,1,1
654,45-54,9,1,Fashion,4,84.05,1,1,0,1
655,25-34,343,1,Books & Media,5,21.07,0,0,0,1
656,25-34,136,3,Home & Garden,4,60.78,1,0,0,0
657,35-44,434,1,Books & Media,4,47.97,0,1,1,0
658,35-44,96,0,Home & Garden,4,64.18,1,1,0,1
659,25-34,359,11,Books & Media,4,10.6,0,0,0,0
660,45-54,212,0,Home & Garden,3,77.55,1,1,1,1
661,55+,219,0,Fashion,4,47.99,0,0,0,1
662,18-24,206,1,Fashion,6,100.96,1,1,0,1
663,25-34,257,9,Fashion,4,49.96,0,0,0,1
664,45-54,129,2,Fashion,2,26.99,0,1,1,0
665,35-44,123,0,Electronics,4,87.75,1,1,0,1
666,25-34,499,7,Books & Media,4,29.05,0,0,0,1
667,18-24,218,5,Electronics,2,45.94,0,0,0,0
668,35-44,327,0,Electronics,6,50.65,1,1,1,1
669,45-54,191,0,Fashion,1,63.03,1,0,1,0
670,45-54,408,0,Home & Garden,3,95.77,1,0,1,0
671,45-54,203,1,Fashion,3,122.05,1,1,1,1
672,18-24,94,0,Fashion,2,119.08,1,0,1,0
673,25-34,18,0,Home & Garden,4,64.24,1,0,0,0
674,25-34,169,0,Electronics,3,62.9,1,0,0,0
675,25-34,183,3,Sports & Outdoors,4,43.5,0,1,1,0
676,25-34,207,1,Home & Garden,4,85.03,1,0,0,0
677,55+,293,0,Fashion,2,51.46,1,0,0,0
678,35-44,537,0,Electronics,6,99.44,1,1,0,1
679,55+,206,0,Books & Media,2,13.38,0,1,1,1
680,25-34,284,0,Sports & Outdoors,3,49.82,0,0,0,0
681,18-24,574,1,Electronics,5,66.64,1,1,0,1
682,25-34,419,0,Electronics,6,55.74,1,1,1,1
683,35-44,106,2,Home & Garden,4,74.35,1,1,1,1
684,25-34,219,4,Home & Garden,3,34.73,0,0,0,0
685,55+,75,0,Home & Garden,1,43.9,0,0,0,1
686,25-34,154,4,Fashion,4,50.81,1,1,0,1
687,55+,163,2,Books & Media,2,22.95,0,1,1,1
688,35-44,162,13,Home & Garden,4,39.71,0,1,1,1
689,18-24,212,0,Fashion,3,122.32,1,1,1,1
690,55+,358,2,Books & Media,6,22.5,0,0,0,0
691,35-44,182,6,Electronics,6,24.37,0,0,0,1
692,45-54,176,2,Electronics,3,59.0,1,1,1,1
693,55+,163,1,Home & Garden,10,39.89,0,0,0,1
694,25-34,132,4,Fashion,2,29.09,0,1,1,0
695,25-34,266,0,Fashion,4,30.46,0,0,0,0
696,35-44,219,1,Sports & Outdoors,4,82.3,1,0,0,0
697,18-24,31,2,Fashion,3,21.97,0,1,1,1
698,45-54,98,5,Sports & Outdoors,3,53.18,1,0,0,0
699,55+,260,0,Fashion,4,48.56,0,0,0,1
700,55+,300,5,Electronics,3,74.12,1,1,0,1
701,45-54,100,1,Books & Media,3,41.36,0,0,0,1
702,45-54,100,12,Electronics,6,55.63,1,1,1,1
703,35-44,185,6,Books & Media,5,98.95,1,1,0,1
704,55+,334,3,Electronics,6,33.64,0,0,0,0
705,25-34,65,4,Electronics,5,27.68,0,0,0,0
706,25-34,229,4,Books & Media,6,49.6,0,1,1,1
707,55+,356,1,Fashion,4,62.29,1,1,0,1
708,25-34,179,3,Electronics,7,60.58,1,0,1,0
709,25-34,213,7,Home & Garden,3,19.75,0,0,0,1
710,35-44,363,0,Home & Garden,3,48.25,0,0,0,1
711,25-34,24,1,Fashion,5,43.88,0,0,0,0
712,25-34,166,1,Books & Media,7,12.42,0,0,0,1
713,45-54,105,0,Home & Garden,7,26.57,0,0,0,1
714,35-44,207,3,Books & Media,4,17.4,0,1,1,0
715,25-34,415,0,Books & Media,7,23.18,0,1,1,1
716,25-34,46,2,Home & Garden,4,55.11,1,1,1,1
717,55+,22,2,Electronics,6,57.26,1,0,0,0
718,45-54,46,1,Fashion,2,32.63,0,1,1,0
719,35-44,42,4,Home & Garden,3,46.89,0,1,1,1
720,25-34,214,0,Home & Garden,2,44.83,0,0,0,1
721,35-44,518,4,Books & Media,4,43.81,0,0,0,0
722,45-54,94,1,Electronics,4,101.25,1,0,1,0
723,35-44,129,2,Sports & Outdoors,1,109.63,1,1,0,1
724,25-34,158,2,Electronics,2,79.53,1,1,0,1
725,25-34,158,0,Fashion,4,67.52,1,1,0,1
726,35-44,264,2,Fashion,5,72.56,1,1,1,1
727,45-54,241,3,Electronics,3,36.14,0,0,0,0
728,25-34,60,0,Electronics,4,87.12,1,0,1,0
729,45-54,691,8,Electronics,3,88.83,1,1,1,1
730,25-34,184,2,Sports & Outdoors,2,70.15,1,0,0,0
731,25-34,353,10,Books & Media,4,11.83,0,0,0,0
732,18-24,179,1,Electronics,11,71.42,1,1,1,1
733,25-34,376,1,Fashion,4,41.18,0,0,0,1
734,25-34,395,2,Electronics,4,45.63,0,1,1,1
735,45-54,260,2,Sports & Outdoors,5,44.79,0,0,0,1
736,45-54,261,7,Books & Media,8,19.17,0,1,1,0
737,35-44,243,3,Fashion,4,29.57,0,1,1,0
738,35-44,125,3,Home & Garden,7,61.06,1,1,0,1
739,45-54,249,6,Electronics,6,34.89,0,1,1,1
740,25-34,180,0,Home & Garden,3,52.94,1,0,1,0
741,35-44,116,1,Books & Media,4,50.13,1,1,1,1
742,45-54,407,2,Electronics,6,74.25,1,1,1,1
743,18-24,112,0,Electronics,5,59.77,1,1,0,1
744,18-24,48,1,Home & Garden,2,78.69,1,1,1,1
745,45-54,125,0,Fashion,4,71.11,1,0,0,0
746,35-44,181,0,Home & Garden,4,85.37,1,1,0,1
747,25-34,19,2,Fashion,5,38.81,0,1,1,1
748,45-54,284,5,Fashion,6,84.96,1,0,1,0
749,45-54,171,0,Home & Garden,5,27.68,0,0,0,1
750,45-54,251,4,Home & Garden,4,43.55,0,0,0,1
751,45-54,204,3,Books & Media,3,97.9,1,0,0,0
752,18-24,308,5,Fashion,5,69.68,1,0,0,0
753,35-44,359,0,Electronics,4,44.37,0,0,0,0
754,18-24,530,3,Fashion,3,30.68,0,1,1,1
755,25-34,365,0,Home & Garden,2,91.16,1,0,0,0
756,55+,349,0,Fashion,5,61.54,1,1,0,1
757,35-44,211,1,Books & Media,4,71.61,1,0,0,0
758,25-34,400,0,Electronics,8,56.01,1,0,1,0
759,18-24,167,0,Fashion,6,30.87,0,0,0,0
760,55+,322,2,Books & Media,4,61.43,1,1,0,1
761,35-44,440,4,Books & Media,3,137.39,1,1,1,1
762,35-44,422,2,Fashion,5,38.24,0,1,1,1
763,25-34,136,3,Home & Garden,3,53.97,1,0,1,0
764,45-54,87,4,Home & Garden,4,32.55,0,1,1,1
765,35-44,195,1,Books & Media,6,72.96,1,1,1,1
766,25-34,103,0,Electronics,4,61.12,1,0,1,0
767,25-34,176,3,Sports & Outdoors,4,31.15,0,1,1,0
768,35-44,240,1,Fashion,2,97.82,1,1,1,1
769,35-44,376,7,Sports & Outdoors,5,85.72,1,1,0,1
770,55+,155,4,Sports & Outdoors,5,65.37,1,1,0,1
771,25-34,86,0,Fashion,5,60.92,1,1,1,1
772,35-44,281,2,Fashion,1,37.22,0,1,1,1
773,18-24,24,5,Fashion,5,37.62,0,1,1,1
774,45-54,268,4,Books & Media,7,17.33,0,1,1,1
775,35-44,299,2,Home & Garden,3,59.71,1,0,1,0
776,18-24,91,0,Electronics,3,73.87,1,1,1,1
777,35-44,89,2,Home & Garden,3,33.13,0,0,0,0
778,35-44,193,0,Sports & Outdoors,3,62.47,1,0,1,0
779,25-34,281,4,Electronics,3,92.26,1,0,1,0
780,25-34,296,3,Fashion,2,84.35,1,1,0,1
781,18-24,167,1,Fashion,5,52.46,1,1,1,1
782,25-34,192,3,Home & Garden,3,42.21,0,0,0,1
783,35-44,93,4,Home & Garden,4,105.84,1,1,0,1
784,35-44,455,0,Electronics,2,65.26,1,1,1,1
785,25-34,400,2,Home & Garden,3,113.63,1,0,1,0
786,18-24,80,19,Home & Garden,4,66.58,1,1,1,1
787,45-54,87,0,Books & Media,3,92.44,1,1,0,1
788,25-34,100,3,Home & Garden,4,61.1,1,1,1,1
789,18-24,176,3,Electronics,5,82.53,1,0,1,0
790,25-34,34,1,Electronics,2,84.39,1,1,1,1
791,25-34,72,9,Fashion,5,98.43,1,1,1,1
792,25-34,34,0,Fashion,2,19.62,0,0,0,0
793,45-54,72,1,Fashion,5,74.48,1,1,0,1
794,35-44,396,2,Electronics,4,53.8,1,1,0,1
795,25-34,230,1,Fashion,3,90.81,1,1,0,1
796,18-24,202,1,Fashion,6,64.45,1,1,0,1
797,35-44,71,1,Fashion,1,60.01,1,0,1,0
798,25-34,48,3,Fashion,6,95.05,1,0,0,0
799,45-54,150,1,Sports & Outdoors,7,53.16,1,0,0,0
800,25-34,359,7,Fashion,6,74.87,1,0,0,0
801,35-44,128,0,Fashion,4,50.35,1,1,0,1
802,25-34,99,3,Fashion,2,47.21,0,1,1,1
803,25-34,88,1,Fashion,5,67.38,1,1,1,1
804,18-24,377,8,Sports & Outdoors,3,52.3,1,0,1,0
805,18-24,156,0,Electronics,8,49.6,0,1,1,1
806,35-44,401,0,Electronics,4,78.92,1,1,1,1
807,45-54,186,0,Electronics,2,42.4,0,1,1,0
808,45-54,67,2,Fashion,3,136.25,1,1,0,1
809,45-54,75,1,Books & Media,4,47.33,0,1,1,0
810,25-34,149,4,Home & Garden,4,43.26,0,1,1,1
811,18-24,399,2,Fashion,3,87.9,1,0,0,0
812,35-44,305,1,Books & Media,7,26.27,0,0,0,1
813,25-34,139,3,Electronics,3,73.4,1,0,1,0
814,25-34,1055,0,Electronics,5,92.33,1,1,1,1
815,35-44,239,2,Home & Garden,3,102.63,1,0,1,0
816,35-44,5,2,Fashion,3,27.12,0,1,1,0
817,45-54,295,0,Fashion,6,27.14,0,0,0,1
818,25-34,429,1,Electronics,5,49.52,0,1,1,1
819,25-34,118,0,Fashion,2,96.71,1,1,1,1
820,25-34,58,0,Books & Media,6,85.09,1,1,0,1
821,25-34,243,0,Sports & Outdoors,4,29.66,0,0,0,1
822,25-34,307,0,Sports & Outdoors,3,31.63,0,1,1,1
823,45-54,28,2,Home & Garden,1,57.14,1,1,0,1
824,25-34,250,2,Sports & Outdoors,3,56.67,1,1,0,1
825,25-34,244,4,Fashion,3,57.36,1,0,0,0
826,18-24,551,1,Electronics,3,65.25,1,1,1,1
827,55+,157,0,Fashion,4,38.09,0,1,1,1
828,45-54,79,1,Fashion,4,30.62,0,0,0,0
829,25-34,236,10,Electronics,3,59.9,1,1,1,1
830,35-44,112,0,Home & Garden,4,93.78,1,1,1,1
831,45-54,206,8,Books & Media,3,16.2,0,1,1,1
832,25-34,163,4,Books & Media,4,22.19,0,0,0,0
833,18-24,71,2,Electronics,5,23.8,0,0,0,0
834,45-54,203,1,Electronics,6,85.4,1,0,0,0
835,45-54,317,2,Fashion,3,76.85,1,1,1,1
836,55+,187,5,Home & Garden,3,104.73,1,1,0,1
837,35-44,178,14,Books & Media,2,37.8,0,1,1,0
838,25-34,28,3,Books & Media,6,20.62,0,0,0,1
839,35-44,58,3,Electronics,4,55.21,1,0,1,0
840,55+,506,0,Fashion,6,59.47,1,0,1,0
841,45-54,131,3,Books & Media,5,18.35,0,0,0,0
842,35-44,301,9,Electronics,3,54.07,1,1,1,1
843,55+,537,0,Electronics,3,74.77,1,1,0,1
844,45-54,417,1,Electronics,4,38.82,0,0,0,1
845,35-44,137,2,Sports & Outdoors,6,77.7,1,0,0,0
846,25-34,187,3,Electronics,4,31.55,0,0,0,1
847,35-44,248,4,Fashion,5,73.69,1,1,1,1
848,25-34,225,1,Electronics,6,47.39,0,1,1,1
849,35-44,67,0,Electronics,4,87.64,1,1,1,1
850,25-34,33,4,Home & Garden,4,115.33,1,1,0,1
851,35-44,29,0,Fashion,5,101.7,1,0,0,0
852,35-44,132,1,Fashion,4,60.94,1,0,0,0
853,45-54,189,0,Fashion,5,84.02,1,1,1,1
854,45-54,176,2,Home & Garden,5,82.97,1,0,1,0
855,25-34,97,5,Electronics,6,43.46,0,1,1,0
856,45-54,154,1,Fashion,3,59.13,1,1,1,1
857,25-34,87,3,Books & Media,3,72.82,1,1,1,1
858,25-34,111,0,Electronics,3,68.38,1,1,0,1
859,55+,313,6,Sports & Outdoors,6,52.77,1,1,0,1
860,35-44,61,2,Electronics,3,67.32,1,0,0,0
861,35-44,68,5,Books & Media,9,48.81,0,1,1,0
862,18-24,146,5,Electronics,4,55.55,1,0,1,0
863,55+,251,0,Home & Garden,1,79.04,1,0,1,0
864,18-24,159,1,Home & Garden,3,19.24,0,0,0,0
865,35-44,68,2,Electronics,5,73.18,1,1,1,1
866,18-24,12,0,Books & Media,5,16.25,0,0,0,0
867,25-34,125,5,Books & Media,4,10.46,0,0,0,1
868,25-34,169,3,Fashion,5,77.26,1,0,0,0
869,25-34,236,0,Electronics,3,36.34,0,0,0,1
870,35-44,254,10,Sports & Outdoors,4,42.21,0,0,0,0
871,45-54,205,4,Books & Media,6,81.22,1,1,0,1
872,45-54,296,0,Books & Media,7,55.39,1,1,0,1
873,55+,285,1,Fashion,3,22.86,0,1,1,0
874,35-44,416,2,Books & Media,4,45.12,0,0,0,1
875,25-34,276,1,Fashion,7,43.08,0,1,1,1
876,25-34,258,3,Home & Garden,3,40.54,0,1,1,0
877,25-34,255,0,Electronics,12,106.16,1,1,0,1
878,45-54,286,0,Home & Garden,9,48.28,0,0,0,1
879,18-24,98,9,Electronics,2,51.39,1,0,0,0
880,55+,181,1,Fashion,2,71.08,1,0,1,0
881,35-44,228,1,Sports & Outdoors,5,23.83,0,0,0,1
882,35-44,195,3,Fashion,4,47.63,0,1,1,0
883,25-34,155,2,Books & Media,2,18.87,0,0,0,1
884,25-34,98,5,Electronics,4,92.32,1,0,0,0
885,18-24,387,4,Fashion,5,85.98,1,1,1,1
886,35-44,441,0,Electronics,5,42.16,0,1,1,1
887,25-34,268,3,Fashion,3,85.22,1,1,0,1
888,25-34,366,4,Fashion,5,79.64,1,1,1,1
889,25-34,356,0,Home & Garden,2,40.96,0,0,0,0
890,25-34,72,1,Fashion,3,31.28,0,0,0,1
891,25-34,223,0,Home & Garden,5,52.96,1,1,1,1
892,25-34,67,0,Electronics,6,114.12,1,1,1,1
893,55+,653,0,Home & Garden,4,38.38,0,0,0,1
894,45-54,89,1,Fashion,2,82.8,1,1,1,1
895,25-34,142,0,Fashion,8,80.73,1,0,0,0
896,25-34,279,1,Fashion,3,70.87,1,0,1,0
897,18-24,167,1,Fashion,3,35.62,0,1,1,0
898,18-24,45,1,Electronics,5,79.0,1,1,1,1
899,35-44,364,0,Books & Media,5,56.77,1,0,1,0
900,25-34,260,0,Electronics,4,63.58,1,0,1,0
901,25-34,302,5,Electronics,4,47.39,0,0,0,0
902,25-34,26,2,Fashion,3,77.6,1,1,1,1
903,35-44,84,7,Fashion,3,69.7,1,1,0,1
904,25-34,91,0,Fashion,3,67.17,1,1,0,1
905,35-44,138,5,Electronics,2,32.6,0,0,0,0
906,45-54,81,0,Home & Garden,5,39.14,0,1,1,1
907,55+,544,2,Home & Garden,6,61.88,1,0,1,0
908,35-44,108,12,Fashion,7,48.12,0,1,1,1
909,25-34,106,1,Books & Media,3,20.65,0,1,1,1
910,25-34,169,3,Sports & Outdoors,5,50.21,1,1,0,1
911,18-24,38,0,Books & Media,3,32.87,0,1,1,1
912,25-34,136,0,Fashion,2,29.47,0,1,1,1
913,55+,414,1,Fashion,4,65.88,1,0,1,0
914,25-34,45,0,Sports & Outdoors,5,39.05,0,1,1,0
915,55+,544,0,Fashion,2,101.8,1,1,0,1
916,35-44,251,1,Fashion,2,79.76,1,1,0,1
917,45-54,129,3,Home & Garden,1,83.69,1,0,1,0
918,35-44,395,2,Books & Media,6,94.81,1,1,0,1
919,18-24,100,2,Sports & Outdoors,5,64.04,1,1,0,1
920,25-34,359,0,Home & Garden,5,34.27,0,1,1,0
921,35-44,49,8,Fashion,2,57.42,1,1,1,1
922,25-34,32,2,Home & Garden,2,64.39,1,1,0,1
923,35-44,25,1,Electronics,2,54.61,1,0,1,0
924,25-34,118,10,Electronics,5,71.2,1,1,1,1
925,35-44,396,2,Electronics,5,59.57,1,1,0,1
926,45-54,30,1,Fashion,4,65.11,1,0,0,0
927,25-34,76,2,Home & Garden,6,56.59,1,1,1,1
928,18-24,237,0,Electronics,2,37.28,0,1,1,1
929,25-34,41,9,Home & Garden,4,47.25,0,0,0,1
